part_id,date,demand,microarea,category,subcategory,history_months,n_positive,coverage,adi,cv2,seasonality_strength,profile,history_before_current,previous_demand,baseline_q1,baseline_q3,baseline_median,baseline_iqr,upper_bound,outlier_method,is_quantity_outlier,year,previous_yearly_demand,yearly_ratio,passes_yearly_validation,previous_positive_date,has_previous_demand,months_since_previous_demand,previous_positive_demand,historical_positive_count,reactivation_demand_threshold,unusual_gap,is_reactivation,is_anomaly,anomaly_type,anomaly_score
MED-0001,2025-04-01,18,SOUTH,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,21,14.0,11.25,21.5,13.0,10.25,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-03-01,True,1.0183968462549278,14.0,5,9.0,False,False,False,NORMAL,0.46153846153846156
MED-0001,2025-05-01,0,WEST,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,22,18.0,11.25,15.0,13.0,3.75,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-04-01,True,0.9855453350854139,18.0,6,9.75,False,False,False,NORMAL,0.0
MED-0001,2025-06-01,0,WEST,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,23,0.0,11.25,15.0,13.0,3.75,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-04-01,True,2.0039421813403417,,6,9.75,False,False,False,NORMAL,0.0
MED-0001,2025-07-01,0,WEST,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,24,0.0,11.25,15.0,13.0,3.75,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-04-01,True,2.9894875164257555,,6,9.75,False,False,False,NORMAL,0.0
MED-0001,2025-08-01,8,CENTRAL,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,25,0.0,11.25,15.0,13.0,3.75,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-04-01,True,4.0078843626806835,,6,9.75,False,False,False,NORMAL,0.20512820512820512
MED-0001,2025-09-01,0,WEST,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,26,8.0,9.0,14.0,12.0,5.0,36.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-08-01,True,1.0183968462549278,8.0,7,9.0,False,False,False,NORMAL,0.0
MED-0001,2025-10-01,0,SOUTH,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,27,0.0,11.0,15.0,13.0,4.0,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-08-01,True,2.0039421813403417,,7,9.0,False,False,False,NORMAL,0.0
MED-0001,2025-11-01,0,WEST,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,28,0.0,11.0,15.0,13.0,4.0,39.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-08-01,True,3.0223390275952693,,7,9.0,False,False,False,NORMAL,0.0
MED-0001,2025-12-01,0,NORTH,IMAGING,TRANSDUCERS,30.0,7.0,0.23333333333333334,4.285714285714286,0.6091874422899355,8.157894736842106,LUMPY,29,0.0,11.0,16.0,14.0,5.0,42.0,MEDIAN_RELAXED_LUMPY,False,2025,65.0,0.6153846153846154,False,2025-08-01,True,4.0078843626806835,,7,9.0,False,False,False,NORMAL,0.0
MED-0002,2022-01-01,4,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,0,,,,,,,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,,False,,,0,inf,False,False,False,NORMAL,0.0
MED-0002,2022-02-01,2,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,1,4.0,,,,,,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-01-01,True,1.0183968462549278,4.0,1,4.0,False,False,False,NORMAL,0.0
MED-0002,2022-03-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,2,2.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,0.9198423127463863,2.0,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-04-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,3,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,1.938239159001314,,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-05-01,0,WEST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,4,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,2.923784494086728,,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-06-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,5,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,3.9421813403416555,,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-07-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,6,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,4.92772667542707,,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-08-01,0,WEST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,7,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,5.946123521681997,,2,2.5,False,False,False,NORMAL,0.0
MED-0002,2022-09-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,8,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,6.964520367936925,,2,2.5,True,False,False,NORMAL,0.0
MED-0002,2022-10-01,5,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,9,0.0,2.5,3.5,3.0,1.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-02-01,True,7.9500657030223385,,2,2.5,True,True,False,NORMAL,0.5555555555555556
MED-0002,2022-11-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,10,5.0,3.0,4.5,4.0,1.5,12.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-10-01,True,1.0183968462549278,5.0,3,3.0,False,False,False,NORMAL,0.0
MED-0002,2022-12-01,8,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,11,0.0,3.0,4.5,4.0,1.5,12.0,MEDIAN_RELAXED_INTERMITTENT,False,2022,,,True,2022-10-01,True,2.0039421813403417,,3,3.0,False,False,False,NORMAL,0.6666666666666666
MED-0002,2023-01-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,12,8.0,3.5,5.75,4.5,2.25,13.5,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2022-12-01,True,1.0183968462549278,8.0,4,3.5,False,False,False,NORMAL,0.0
MED-0002,2023-02-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,13,0.0,3.5,6.5,5.0,3.0,15.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2022-12-01,True,2.0367936925098555,,4,3.5,False,False,False,NORMAL,0.0
MED-0002,2023-03-01,7,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,14,0.0,5.75,7.25,6.5,1.5,19.5,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2022-12-01,True,2.9566360052562417,,4,3.5,False,False,False,NORMAL,0.358974358974359
MED-0002,2023-04-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,15,7.0,6.0,7.5,7.0,1.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-03-01,True,1.0183968462549278,7.0,5,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-05-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,16,0.0,6.0,7.5,7.0,1.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-03-01,True,2.0039421813403417,,5,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-06-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,17,0.0,6.0,7.5,7.0,1.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-03-01,True,3.0223390275952693,,5,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-07-01,4,EAST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,18,0.0,6.0,7.5,7.0,1.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-03-01,True,4.0078843626806835,,5,4.0,False,False,False,NORMAL,0.19047619047619047
MED-0002,2023-08-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,19,4.0,4.75,7.25,6.0,2.5,18.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-07-01,True,1.0183968462549278,4.0,6,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-09-01,0,WEST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,20,0.0,4.75,7.25,6.0,2.5,18.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-07-01,True,2.0367936925098555,,6,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-10-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,21,0.0,4.75,7.25,6.0,2.5,18.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-07-01,True,3.0223390275952693,,6,4.0,False,False,False,NORMAL,0.0
MED-0002,2023-11-01,8,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,22,0.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-07-01,True,4.040735873850197,,6,4.0,False,False,False,NORMAL,0.38095238095238093
MED-0002,2023-12-01,0,NORTH,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,23,8.0,6.25,8.0,7.5,1.75,22.5,MEDIAN_RELAXED_INTERMITTENT,False,2023,19.0,1.0,False,2023-11-01,True,0.9855453350854139,8.0,7,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-01-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,24,0.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2023-11-01,True,2.0039421813403417,,7,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-02-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,25,0.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2023-11-01,True,3.0223390275952693,,7,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-03-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,26,0.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2023-11-01,True,3.9750328515111693,,7,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-04-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,27,0.0,5.0,7.0,6.0,2.0,18.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2023-11-01,True,4.993429697766097,,7,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-05-01,7,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,28,0.0,5.0,7.0,6.0,2.0,18.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2023-11-01,True,5.978975032851511,,7,4.0,False,False,False,NORMAL,0.3888888888888889
MED-0002,2024-06-01,0,EAST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,29,7.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-05-01,True,1.0183968462549278,7.0,8,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-07-01,3,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,30,0.0,5.5,7.5,7.0,2.0,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-05-01,True,2.0039421813403417,,8,4.0,False,False,False,NORMAL,0.14285714285714285
MED-0002,2024-08-01,0,WEST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,31,3.0,5.0,7.5,7.0,2.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-07-01,True,1.0183968462549278,3.0,9,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-09-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,32,0.0,5.0,7.5,7.0,2.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-07-01,True,2.0367936925098555,,9,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-10-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,33,0.0,5.0,7.5,7.0,2.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-07-01,True,3.0223390275952693,,9,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-11-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,34,0.0,5.0,7.5,7.0,2.5,21.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-07-01,True,4.040735873850197,,9,4.0,False,False,False,NORMAL,0.0
MED-0002,2024-12-01,3,EAST,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,35,0.0,4.0,6.0,5.0,2.0,15.0,MEDIAN_RELAXED_INTERMITTENT,False,2024,19.0,0.6842105263157895,False,2024-07-01,True,5.026281208935611,,9,4.0,False,False,False,NORMAL,0.2
MED-0002,2025-01-01,0,SOUTH,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,36,3.0,3.0,5.0,3.0,2.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2024-12-01,True,1.0183968462549278,3.0,10,3.25,False,False,False,NORMAL,0.0
MED-0002,2025-02-01,2,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,37,0.0,3.0,5.0,3.0,2.0,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2024-12-01,True,2.0367936925098555,,10,3.25,False,False,False,NORMAL,0.2222222222222222
MED-0002,2025-03-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,38,2.0,2.75,4.0,3.0,1.25,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2025-02-01,True,0.9198423127463863,2.0,11,3.0,False,False,False,NORMAL,0.0
MED-0002,2025-04-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,39,0.0,2.75,4.0,3.0,1.25,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2025-02-01,True,1.938239159001314,,11,3.0,False,False,False,NORMAL,0.0
MED-0002,2025-05-01,0,CENTRAL,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,40,0.0,2.75,4.0,3.0,1.25,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2025-02-01,True,2.923784494086728,,11,3.0,False,False,False,NORMAL,0.0
MED-0002,2025-06-01,4,SOUTH,IMAGING,COOLING COMPONENTS,48.0,15.0,0.3125,3.2,0.23465171192443915,2.1818181818181817,INTERMITTENT,41,0.0,2.5,3.0,3.0,0.5,9.0,MEDIAN_RELAXED_INTERMITTENT,False,2025,13.0,1.1538461538461537,False,2025-02-01,True,3.9421813403416555,,11,3.0,False,False,False,NORMAL,0.4444444444444444
